# Lab 01 full HTTP request record plus supporting health/rescheduling evidence.
# Columns: utc total errors http curl_exit latency_seconds phase outcome
# HTTP probe used a Mac outside the cluster, ALB /healthz, no retries, one outstanding request, 5s timeout and 0.2s inter-request sleep.
# Rows are unmodified; comment-prefixed supporting records follow the complete HTTP log.
# utc total errors http curl_exit latency_seconds phase outcome
2026-09-08T18:24:02Z 124 0 200 0 0.065177 preflight success
2026-09-08T18:24:02Z 125 0 200 0 0.073770 preflight success
2026-09-08T18:24:03Z 126 0 200 0 0.068372 preflight success
2026-09-08T18:24:03Z 127 0 200 0 0.082671 preflight success
2026-09-08T18:24:03Z 128 0 200 0 0.066942 preflight success
2026-09-08T18:24:04Z 129 0 200 0 0.063955 preflight success
2026-09-08T18:24:04Z 130 0 200 0 0.067804 preflight success
2026-09-08T18:24:04Z 131 0 200 0 0.072253 preflight success
2026-09-08T18:24:04Z 132 0 200 0 0.063785 preflight success
2026-09-08T18:24:05Z 133 0 200 0 0.072250 preflight success
2026-09-08T18:24:05Z 134 0 200 0 0.067786 preflight success
2026-09-08T18:24:05Z 135 0 200 0 0.069816 preflight success
2026-09-08T18:24:06Z 136 0 200 0 0.065890 preflight success
2026-09-08T18:24:06Z 137 0 200 0 0.069354 preflight success
2026-09-08T18:24:06Z 138 0 200 0 0.066814 preflight success
2026-09-08T18:24:07Z 139 0 200 0 0.071225 preflight success
2026-09-08T18:24:07Z 140 0 200 0 0.065170 preflight success
2026-09-08T18:24:07Z 141 0 200 0 0.063722 preflight success
2026-09-08T18:24:08Z 142 0 200 0 0.065076 preflight success
2026-09-08T18:24:08Z 143 0 200 0 0.066206 preflight success
2026-09-08T18:24:08Z 144 0 200 0 0.073087 preflight success
2026-09-08T18:24:08Z 145 0 200 0 0.065697 preflight success
2026-09-08T18:24:09Z 146 0 200 0 0.064730 preflight success
2026-09-08T18:24:09Z 147 0 200 0 0.067071 preflight success
2026-09-08T18:24:09Z 148 0 200 0 0.059071 preflight success
2026-09-08T18:24:10Z 149 0 200 0 0.070806 preflight success
2026-09-08T18:24:10Z 150 0 200 0 0.077488 preflight success
2026-09-08T18:24:10Z 151 0 200 0 0.070268 preflight success
2026-09-08T18:24:11Z 152 0 200 0 0.068291 preflight success
2026-09-08T18:24:11Z 153 0 200 0 0.068144 preflight success
2026-09-08T18:24:11Z 154 0 200 0 0.068368 preflight success
2026-09-08T18:24:12Z 155 0 200 0 0.073288 preflight success
2026-09-08T18:24:12Z 156 0 200 0 0.074290 preflight success
2026-09-08T18:24:12Z 157 0 200 0 0.066083 preflight success
2026-09-08T18:24:12Z 158 0 200 0 0.066995 preflight success
2026-09-08T18:24:13Z 159 0 200 0 0.068929 preflight success
2026-09-08T18:24:13Z 160 0 200 0 0.062644 preflight success
2026-09-08T18:24:13Z 161 0 200 0 0.073082 preflight success
2026-09-08T18:24:14Z 162 0 200 0 0.069932 preflight success
2026-09-08T18:24:14Z 163 0 200 0 0.072854 preflight success
2026-09-08T18:24:14Z 164 0 200 0 0.071652 preflight success
2026-09-08T18:24:15Z 165 0 200 0 0.085402 preflight success
2026-09-08T18:24:15Z 166 0 200 0 0.070060 preflight success
2026-09-08T18:24:15Z 167 0 200 0 0.061999 preflight success
2026-09-08T18:24:16Z 168 0 200 0 0.074892 preflight success
2026-09-08T18:24:16Z 169 0 200 0 0.068259 preflight success
2026-09-08T18:24:16Z 170 0 200 0 0.069076 preflight success
2026-09-08T18:24:16Z 171 0 200 0 0.066345 preflight success
2026-09-08T18:24:17Z 172 0 200 0 0.077359 preflight success
2026-09-08T18:24:17Z 173 0 200 0 0.073462 preflight success
2026-09-08T18:24:17Z 174 0 200 0 0.071609 preflight success
2026-09-08T18:24:18Z 175 0 200 0 0.068922 preflight success
2026-09-08T18:24:18Z 176 0 200 0 0.067865 preflight success
2026-09-08T18:24:18Z 177 0 200 0 0.070402 preflight success
2026-09-08T18:24:19Z 178 0 200 0 0.068570 preflight success
2026-09-08T18:24:19Z 179 0 200 0 0.069026 preflight success
2026-09-08T18:24:19Z 180 0 200 0 0.063911 preflight success
2026-09-08T18:24:20Z 181 0 200 0 0.069608 preflight success
2026-09-08T18:24:20Z 182 0 200 0 0.071266 preflight success
2026-09-08T18:24:20Z 183 0 200 0 0.063159 preflight success
2026-09-08T18:24:21Z 184 0 200 0 0.071926 preflight success
2026-09-08T18:24:21Z 185 0 200 0 0.071393 preflight success
2026-09-08T18:24:21Z 186 0 200 0 0.065181 preflight success
2026-09-08T18:24:22Z 187 0 200 0 0.076245 preflight success
2026-09-08T18:24:22Z 188 0 200 0 0.070577 preflight success
2026-09-08T18:24:22Z 189 0 200 0 0.071325 preflight success
